eco,name,urlName,pgn,mdx
C26,"Vienna Game: Paulsen Variation, Pollock Gambit",vienna-game-paulsen-variation-pollock-gambit,1. e4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 Nc6 5. Nge2 d5 6. exd5,
C26,Vienna Game: Stanley Variation,vienna-game-stanley-variation,1. e4 e5 2. Nc3 Nf6 3. Bc4,
C26,"Vienna Game: Stanley Variation, Eifel Gambit",vienna-game-stanley-variation-eifel-gambit,1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. Nge2 b5,
C26,"Vienna Game: Stanley Variation, Reversed Spanish",vienna-game-stanley-variation-reversed-spanish,1. e4 e5 2. Nc3 Nf6 3. Bc4 Bb4,
C27,Bishop's Opening: Boden-Kieseritzky Gambit,bishops-opening-boden-kieseritzky-gambit,1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3,
C27,"Bishop's Opening: Boden-Kieseritzky Gambit, Lichtenhein Defense",bishops-opening-boden-kieseritzky-gambit-lichtenhein-defense,1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 d5,
C27,Vienna Game: Adams' Gambit,vienna-game-adams-gambit,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. d4,
C27,Vienna Game: Frankenstein-Dracula Variation,vienna-game-frankenstein-dracula-variation,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4,
C27,"Vienna Game: Stanley Variation, Alekhine Variation",vienna-game-stanley-variation-alekhine-variation,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7 6. Nf3 Nc6 7. Nxe5,
C27,"Vienna Game: Stanley Variation, Frankenstein-Dracula Variation",vienna-game-stanley-variation-frankenstein-dracula-variation,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. Nb5 g6 7. Qf3 f5 8. Qd5 Qe7 9. Nxc7+ Kd8 10. Nxa8 b6,
C27,"Vienna Game: Stanley Variation, Monster Declined",vienna-game-stanley-variation-monster-declined,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7,
C28,"Bishop's Opening: Vienna Hybrid, Hromádka Variation",bishops-opening-vienna-hybrid-hromadka-variation,1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3 Bb4 5. Ne2,
C28,"Vienna Game: Stanley Variation, Bronstein Gambit",vienna-game-stanley-variation-bronstein-gambit,1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. f4 Nxe4 5. Nf3,
C28,"Vienna Game: Stanley Variation, Three Knights Variation",vienna-game-stanley-variation-three-knights-variation,1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6,
C29,Vienna Game: Heyde Variation,vienna-game-heyde-variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5 6. d4,
C29,Vienna Game: Vienna Gambit,vienna-game-vienna-gambit,1. e4 e5 2. Nc3 Nf6 3. f4,
C29,"Vienna Game: Vienna Gambit, Bardeleben Variation",vienna-game-vienna-gambit-bardeleben-variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5,
C29,"Vienna Game: Vienna Gambit, Breyer Variation",vienna-game-vienna-gambit-breyer-variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Be7,
C29,"Vienna Game: Vienna Gambit, Kaufmann Variation",vienna-game-vienna-gambit-kaufmann-variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Bg4 6. Qe2,
C29,"Vienna Game: Vienna Gambit, Main Line",vienna-game-vienna-gambit-main-line,1. e4 e5 2. Nc3 Nf6 3. f4 d5,
C29,"Vienna Game: Vienna Gambit, Modern Variation",vienna-game-vienna-gambit-modern-variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3,
C29,"Vienna Game: Vienna Gambit, Paulsen Attack",vienna-game-vienna-gambit-paulsen-attack,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3,
C29,"Vienna Game: Vienna Gambit, Steinitz Variation",vienna-game-vienna-gambit-steinitz-variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. d3,
C29,"Vienna Game: Vienna Gambit, Wurzburger Trap",vienna-game-vienna-gambit-wurzburger-trap,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3 Nxg3 7. Nf3 Qh5 8. Nxd5,
C30,King's Gambit,kings-gambit,1. e4 e5 2. f4,
C30,King's Gambit Declined: Classical Variation,kings-gambit-declined-classical-variation,1. e4 e5 2. f4 Bc5,
C30,King's Gambit Declined: Classical Variation,kings-gambit-declined-classical-variation,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3,
C30,"King's Gambit Declined: Classical Variation, Euwe Attack",kings-gambit-declined-classical-variation-euwe-attack,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 Bg4 5. fxe5 dxe5 6. Qa4+,
C30,"King's Gambit Declined: Classical Variation, Rotlewi Countergambit",kings-gambit-declined-classical-variation-rotlewi-countergambit,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. b4,
C30,"King's Gambit Declined: Classical Variation, Rubinstein Countergambit",kings-gambit-declined-classical-variation-rubinstein-countergambit,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5,
C30,"King's Gambit Declined: Classical Variation, Walthoffen Attack",kings-gambit-declined-classical-variation-walthoffen-attack,1. e4 e5 2. f4 Bc5 3. Qh5,
C30,"King's Gambit Declined: Classical, Hanham Variation",kings-gambit-declined-classical-hanham-variation,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. Nc3 Nd7,
C30,"King's Gambit Declined: Classical, Réti Variation",kings-gambit-declined-classical-reti-variation,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5 5. fxe5 dxe5 6. d4 exd4 7. Bc4,
C30,"King's Gambit Declined: Classical, Soldatenkov Variation",kings-gambit-declined-classical-soldatenkov-variation,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. fxe5,
C30,"King's Gambit Declined: Classical, Svenonius Variation",kings-gambit-declined-classical-svenonius-variation,1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6 4. d3 Bc5 5. f4 d6 6. Nf3 Bg4 7. h3 Bxf3 8. Qxf3 exf4,
C30,King's Gambit Declined: Hobbs-Zilbermints Gambit,kings-gambit-declined-hobbs-zilbermints-gambit,1. e4 e5 2. f4 Nc6 3. Nf3 g5 4. fxg5 h6,
C30,King's Gambit Declined: Keene Defense,kings-gambit-declined-keene-defense,1. e4 e5 2. f4 Qh4+ 3. g3 Qe7,
C30,King's Gambit Declined: Keene's Defense,kings-gambit-declined-keenes-defense,1. e4 e5 2. f4 Qh4+,
C30,King's Gambit Declined: Keene's Defense,kings-gambit-declined-keenes-defense,1. e4 e5 2. f4 Qh4+ 3. g3,
C30,King's Gambit Declined: Mafia Defense,kings-gambit-declined-mafia-defense,1. e4 c5 2. f4 e5,
C30,King's Gambit Declined: Miles Defense,kings-gambit-declined-miles-defense,1. e4 e5 2. f4 Nc6 3. Nf3 f5,
C30,King's Gambit Declined: Norwalde Variation,kings-gambit-declined-norwalde-variation,1. e4 e5 2. f4 Qf6,
C30,"King's Gambit Declined: Norwalde Variation, Bücker Gambit",kings-gambit-declined-norwalde-variation-bucker-gambit,1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. Nf3 Bb4 5. Bc4,
C30,"King's Gambit Declined: Norwalde Variation, Schubert Variation",kings-gambit-declined-norwalde-variation-schubert-variation,1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. d4,
C30,King's Gambit Declined: Panteldakis Countergambit,kings-gambit-declined-panteldakis-countergambit,1. e4 e5 2. f4 f5,
C30,"King's Gambit Declined: Panteldakis Countergambit, Greco Variation",kings-gambit-declined-panteldakis-countergambit-greco-variation,1. e4 e5 2. f4 f5 3. exf5 Qh4+,
C30,"King's Gambit Declined: Panteldakis Countergambit, Pawn Sacrifice Line",kings-gambit-declined-panteldakis-countergambit-pawn-sacrifice-line,1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ g6 5. fxg6 Qe7+ 6. Kd1,
C30,"King's Gambit Declined: Panteldakis Countergambit, Schiller's Defense",kings-gambit-declined-panteldakis-countergambit-schillers-defense,1. e4 e5 2. f4 f5 3. exf5 Bc5,
C30,"King's Gambit Declined: Panteldakis Countergambit, Shirazi Line",kings-gambit-declined-panteldakis-countergambit-shirazi-line,1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ Ke7,
C30,"King's Gambit Declined: Panteldakis Countergambit, Symmetrical Variation",kings-gambit-declined-panteldakis-countergambit-symmetrical-variation,1. e4 e5 2. f4 f5 3. exf5 exf4 4. Nf3 d5 5. d4 Bd6 6. Bd3,
C30,King's Gambit Declined: Petrov's Defense,kings-gambit-declined-petrovs-defense,1. e4 e5 2. f4 Nf6,
C30,King's Gambit Declined: Queen's Knight Defense,kings-gambit-declined-queens-knight-defense,1. e4 e5 2. f4 Nc6,
C30,King's Gambit Declined: Senechaud Countergambit,kings-gambit-declined-senechaud-countergambit,1. e4 e5 2. f4 Bc5 3. Nf3 g5,
C30,King's Gambit Declined: Soller-Zilbermints Gambit,kings-gambit-declined-soller-zilbermints-gambit,1. e4 e5 2. f4 f6 3. fxe5 Nc6,
C30,King's Gambit Declined: Zilbermints Double Countergambit,kings-gambit-declined-zilbermints-double-countergambit,1. e4 e5 2. f4 g5,
C30,King's Gambit Declined: Zilbermints Double Gambit,kings-gambit-declined-zilbermints-double-gambit,1. e4 e5 2. f4 Nc6 3. Nf3 g5,
C31,King's Gambit Declined: Falkbeer Countergambit,kings-gambit-declined-falkbeer-countergambit,1. e4 e5 2. f4 d5,
C31,King's Gambit Declined: Falkbeer Countergambit Accepted,kings-gambit-declined-falkbeer-countergambit-accepted,1. e4 e5 2. f4 d5 3. exd5,
C31,"King's Gambit Declined: Falkbeer Countergambit, Anderssen Attack",kings-gambit-declined-falkbeer-countergambit-anderssen-attack,1. e4 e5 2. f4 d5 3. exd5 e4 4. Bb5+,
C31,"King's Gambit Declined: Falkbeer Countergambit, Blackburne Attack",kings-gambit-declined-falkbeer-countergambit-blackburne-attack,1. e4 e5 2. f4 d5 3. Nf3,
C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",kings-gambit-declined-falkbeer-countergambit-charousek-gambit,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3,
C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Morphy Defense",kings-gambit-declined-falkbeer-countergambit-charousek-gambit-morphy-defense,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. exd5 e4 5. d3 Bb4 6. Bd2 e3,
C31,"King's Gambit Declined: Falkbeer Countergambit, Hinrichsen Gambit",kings-gambit-declined-falkbeer-countergambit-hinrichsen-gambit,1. e4 e5 2. f4 d5 3. d4,
C31,"King's Gambit Declined: Falkbeer Countergambit, Miles Gambit",kings-gambit-declined-falkbeer-countergambit-miles-gambit,1. e4 e5 2. f4 d5 3. exd5 Bc5,
C31,"King's Gambit Declined: Falkbeer Countergambit, Milner-Barry Variation",kings-gambit-declined-falkbeer-countergambit-milner-barry-variation,1. e4 e5 2. f4 d5 3. Nc3,
C31,"King's Gambit Declined: Falkbeer Countergambit, Modern Transfer",kings-gambit-declined-falkbeer-countergambit-modern-transfer,1. e4 e5 2. f4 d5 3. exd5 exf4,
C31,"King's Gambit Declined: Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit",kings-gambit-declined-falkbeer-countergambit-nimzowitsch-marshall-countergambit,1. e4 e5 2. f4 d5 3. exd5 c6,
C31,"King's Gambit Declined: Falkbeer Countergambit, Pickler Gambit",kings-gambit-declined-falkbeer-countergambit-pickler-gambit,1. e4 e5 2. f4 d5 3. exd5 c6 4. dxc6 Bc5,
C31,"King's Gambit Declined: Falkbeer Countergambit, Rubinstein Variation",kings-gambit-declined-falkbeer-countergambit-rubinstein-variation,1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. Qe2,
C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line",kings-gambit-declined-falkbeer-countergambit-staunton-line,1. e4 e5 2. f4 d5 3. exd5 e4,
C31,"Van Geet Opening: Grünfeld Defense, Steiner Gambit",van-geet-opening-grunfeld-defense-steiner-gambit,1. e4 e5 2. f4 d5 3. Nc3 dxe4 4. Nxe4,
C32,"King's Gambit Declined: Falkbeer Countergambit, Alapin Variation",kings-gambit-declined-falkbeer-countergambit-alapin-variation,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf2+ 8. Kd1 Qxd5+ 9. Nfd2,
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",kings-gambit-declined-falkbeer-countergambit-charousek-gambit,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Qe2,
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted",kings-gambit-declined-falkbeer-countergambit-charousek-gambit-accepted,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4,
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Keres Variation",kings-gambit-declined-falkbeer-countergambit-charousek-gambit-keres-variation,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Nd2,
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Main Line",kings-gambit-declined-falkbeer-countergambit-charousek-gambit-main-line,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf5,
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Old Line",kings-gambit-declined-falkbeer-countergambit-charousek-gambit-old-line,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Qe2,
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Variation",kings-gambit-declined-falkbeer-countergambit-charousek-variation,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Qe2 Qxd5 7. Nd2 f5 8. g4,
C32,"King's Gambit Declined: Falkbeer Countergambit, Tarrasch Variation",kings-gambit-declined-falkbeer-countergambit-tarrasch-variation,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf5 8. g4 O-O,
C33,King's Gambit Accepted,kings-gambit-accepted,1. e4 e5 2. f4 exf4,
C33,King's Gambit Accepted: Basman Gambit,kings-gambit-accepted-basman-gambit,1. e4 e5 2. f4 exf4 3. Qe2,
C33,King's Gambit Accepted: Bishop's Gambit,kings-gambit-accepted-bishops-gambit,1. e4 e5 2. f4 exf4 3. Bc4,
C33,"King's Gambit Accepted: Bishop's Gambit, Anderssen Defense",kings-gambit-accepted-bishops-gambit-anderssen-defense,1. e4 e5 2. f4 exf4 3. Bc4 g5,
C33,"King's Gambit Accepted: Bishop's Gambit, Anderssen Variation",kings-gambit-accepted-bishops-gambit-anderssen-variation,1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 c6,
C33,"King's Gambit Accepted: Bishop's Gambit, Bledow Countergambit",kings-gambit-accepted-bishops-gambit-bledow-countergambit,1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Nf6,
C33,"King's Gambit Accepted: Bishop's Gambit, Bledow Variation",kings-gambit-accepted-bishops-gambit-bledow-variation,1. e4 e5 2. f4 exf4 3. Bc4 d5,
C33,"King's Gambit Accepted: Bishop's Gambit, Boden Variation",kings-gambit-accepted-bishops-gambit-boden-variation,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nc6,
C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",kings-gambit-accepted-bishops-gambit-bogoljubow-defense,1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 c6,
C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Variation",kings-gambit-accepted-bishops-gambit-bogoljubow-variation,1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3,
C33,"King's Gambit Accepted: Bishop's Gambit, Boren-Svenonius Variation",kings-gambit-accepted-bishops-gambit-boren-svenonius-variation,1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Qh4+ 5. Kf1 Bd6,
C33,"King's Gambit Accepted: Bishop's Gambit, Bryan Countergambit",kings-gambit-accepted-bishops-gambit-bryan-countergambit,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 b5,
C33,"King's Gambit Accepted: Bishop's Gambit, Chigorin's Attack",kings-gambit-accepted-bishops-gambit-chigorins-attack,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d5 5. Bxd5 g5 6. g3,
C33,"King's Gambit Accepted: Bishop's Gambit, Classical Defense",kings-gambit-accepted-bishops-gambit-classical-defense,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Ne7 5. Nc3 g5 6. d4 Bg7,
C33,"King's Gambit Accepted: Bishop's Gambit, Classical Defense, Cozio Attack",kings-gambit-accepted-bishops-gambit-classical-defense-cozio-attack,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Qf3,
C33,"King's Gambit Accepted: Bishop's Gambit, Cozio Defense",kings-gambit-accepted-bishops-gambit-cozio-defense,1. e4 e5 2. f4 exf4 3. Bc4 Nf6,
C33,"King's Gambit Accepted: Bishop's Gambit, Cozio Variation",kings-gambit-accepted-bishops-gambit-cozio-variation,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d6,
C33,"King's Gambit Accepted: Bishop's Gambit, First Jaenisch Variation",kings-gambit-accepted-bishops-gambit-first-jaenisch-variation,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Nf6,
C33,"King's Gambit Accepted: Bishop's Gambit, Fraser Variation",kings-gambit-accepted-bishops-gambit-fraser-variation,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3 fxg3 7. Qf3,
C33,"King's Gambit Accepted: Bishop's Gambit, Gianutio Gambit",kings-gambit-accepted-bishops-gambit-gianutio-gambit,1. e4 e5 2. f4 exf4 3. Bc4 f5,
C33,"King's Gambit Accepted: Bishop's Gambit, Greco Variation",kings-gambit-accepted-bishops-gambit-greco-variation,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 Bc5,
C33,"King's Gambit Accepted: Bishop's Gambit, Grimm Attack",kings-gambit-accepted-bishops-gambit-grimm-attack,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 d6 7. e5,
C33,"King's Gambit Accepted: Bishop's Gambit, Kieseritzky Gambit",kings-gambit-accepted-bishops-gambit-kieseritzky-gambit,1. e4 e5 2. f4 exf4 3. Bc4 b5,
C33,"King's Gambit Accepted: Bishop's Gambit, Lopez Defense",kings-gambit-accepted-bishops-gambit-lopez-defense,1. e4 e5 2. f4 exf4 3. Bc4 c6,
C33,"King's Gambit Accepted: Bishop's Gambit, Lopez Variation",kings-gambit-accepted-bishops-gambit-lopez-variation,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5,
C33,"King's Gambit Accepted: Bishop's Gambit, Maurian Defense",kings-gambit-accepted-bishops-gambit-maurian-defense,1. e4 e5 2. f4 exf4 3. Bc4 Nc6,
C33,"King's Gambit Accepted: Bishop's Gambit, McDonnell Attack",kings-gambit-accepted-bishops-gambit-mcdonnell-attack,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. d4 Ne7 7. g3,
C33,"King's Gambit Accepted: Bishop's Gambit, McDonnell Attack",kings-gambit-accepted-bishops-gambit-mcdonnell-attack,1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3,
C33,"King's Gambit Accepted: Bishop's Gambit, Paulsen Attack",kings-gambit-accepted-bishops-gambit-paulsen-attack,1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 Bb4 5. e5,
C33,"King's Gambit Accepted: Bishop's Gambit, Steinitz Defense",kings-gambit-accepted-bishops-gambit-steinitz-defense,1. e4 e5 2. f4 exf4 3. Bc4 Ne7,
C33,King's Gambit Accepted: Breyer Gambit,kings-gambit-accepted-breyer-gambit,1. e4 e5 2. f4 exf4 3. Qf3,
C33,King's Gambit Accepted: Carrera Gambit,kings-gambit-accepted-carrera-gambit,1. e4 e5 2. f4 exf4 3. Qh5,
C33,King's Gambit Accepted: Dodo Variation,kings-gambit-accepted-dodo-variation,1. e4 e5 2. f4 exf4 3. Qg4,
C33,King's Gambit Accepted: Eisenberg Variation,kings-gambit-accepted-eisenberg-variation,1. e4 e5 2. f4 exf4 3. Nh3,
C33,King's Gambit Accepted: Gaga Gambit,kings-gambit-accepted-gaga-gambit,1. e4 e5 2. f4 exf4 3. g3,
C33,"King's Gambit Accepted: Lopez-Gianutio Countergambit, Hein Variation",kings-gambit-accepted-lopez-gianutio-countergambit-hein-variation,1. e4 e5 2. f4 exf4 3. Bc4 f5 4. Qe2 Qh4+ 5. Kd1 fxe4 6. Nc3 Kd8,
C33,King's Gambit Accepted: Mason-Keres Gambit,kings-gambit-accepted-mason-keres-gambit,1. e4 e5 2. f4 exf4 3. Nc3,
C33,King's Gambit Accepted: Orsini Gambit,kings-gambit-accepted-orsini-gambit,1. e4 e5 2. f4 exf4 3. b3,
C33,King's Gambit Accepted: Paris Gambit,kings-gambit-accepted-paris-gambit,1. e4 e5 2. f4 exf4 3. Ne2,
C33,"King's Gambit Accepted: Schurig Gambit, with Bb5",kings-gambit-accepted-schurig-gambit-with-bb5,1. e4 e5 2. f4 exf4 3. Bb5,
C33,"King's Gambit Accepted: Schurig Gambit, with Bd3",kings-gambit-accepted-schurig-gambit-with-bd3,1. e4 e5 2. f4 exf4 3. Bd3,
C33,King's Gambit Accepted: Stamma Gambit,kings-gambit-accepted-stamma-gambit,1. e4 e5 2. f4 exf4 3. h4,
C33,King's Gambit Accepted: Tartakower Gambit,kings-gambit-accepted-tartakower-gambit,1. e4 e5 2. f4 exf4 3. Be2,
C33,"King's Gambit Accepted: Tartakower Gambit, Weiss Defense",kings-gambit-accepted-tartakower-gambit-weiss-defense,1. e4 e5 2. f4 exf4 3. Be2 f5 4. exf5 d6,
C33,King's Gambit Accepted: Tumbleweed,kings-gambit-accepted-tumbleweed,1. e4 e5 2. f4 exf4 3. Kf2,
C33,King's Gambit Accepted: Villemson Gambit,kings-gambit-accepted-villemson-gambit,1. e4 e5 2. f4 exf4 3. d4,
C34,King's Gambit Accepted: Becker Defense,kings-gambit-accepted-becker-defense,1. e4 e5 2. f4 exf4 3. Nf3 h6,
C34,King's Gambit Accepted: Bonsch-Osmolovsky Variation,kings-gambit-accepted-bonsch-osmolovsky-variation,1. e4 e5 2. f4 exf4 3. Nf3 Ne7,
C34,King's Gambit Accepted: Fischer Defense,kings-gambit-accepted-fischer-defense,1. e4 e5 2. f4 exf4 3. Nf3 d6,
C34,"King's Gambit Accepted: Fischer Defense, Schulder Gambit",kings-gambit-accepted-fischer-defense-schulder-gambit,1. e4 e5 2. f4 exf4 3. Nf3 d6 4. b4,
C34,"King's Gambit Accepted: Fischer Defense, Spanish Variation",kings-gambit-accepted-fischer-defense-spanish-variation,1. e4 e5 2. f4 exf4 3. Nf3 d6 4. d4 Nf6 5. Bd3,
C34,King's Gambit Accepted: Gianutio Countergambit,kings-gambit-accepted-gianutio-countergambit,1. e4 e5 2. f4 exf4 3. Nf3 f5,
C34,King's Gambit Accepted: Greco Gambit,kings-gambit-accepted-greco-gambit,1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 h6 5. d4 g5 6. h4 Bg7,
C34,King's Gambit Accepted: King's Knight's Gambit,kings-gambit-accepted-kings-knights-gambit,1. e4 e5 2. f4 exf4 3. Nf3 g5,
C34,King's Gambit Accepted: King's Knight's Gambit,kings-gambit-accepted-kings-knights-gambit,1. e4 e5 2. f4 exf4 3. Nf3,
C34,King's Gambit Accepted: MacLeod Defense,kings-gambit-accepted-macleod-defense,1. e4 e5 2. f4 exf4 3. Nf3 Nc6,
C34,King's Gambit Accepted: Schallopp Defense,kings-gambit-accepted-schallopp-defense,1. e4 e5 2. f4 exf4 3. Nf3 Nf6,
C34,"King's Gambit Accepted: Schallopp Defense, Tashkent Attack",kings-gambit-accepted-schallopp-defense-tashkent-attack,1. e4 e5 2. f4 exf4 3. Nf3 Nf6 4. e5 Nh5 5. g4,
C34,King's Gambit Accepted: Wagenbach Defense,kings-gambit-accepted-wagenbach-defense,1. e4 e5 2. f4 exf4 3. Nf3 h5,
C35,King's Gambit Accepted: Cunningham Defense,kings-gambit-accepted-cunningham-defense,1. e4 e5 2. f4 exf4 3. Nf3 Be7,
C35,"King's Gambit Accepted: Cunningham Defense, Bertin Gambit",kings-gambit-accepted-cunningham-defense-bertin-gambit,1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Bh4+ 5. g3,
C35,"King's Gambit Accepted: Cunningham Defense, Bertin Gambit",kings-gambit-accepted-cunningham-defense-bertin-gambit,1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Bh4+ 5. g3 fxg3 6. O-O gxh2+ 7. Kh1,
C35,"King's Gambit Accepted: Cunningham Defense, McCormick Defense",kings-gambit-accepted-cunningham-defense-mccormick-defense,1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Nf6,
C36,King's Gambit Accepted: Abbazia Defense,kings-gambit-accepted-abbazia-defense,1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6,
C36,"King's Gambit Accepted: Abbazia Defense, Main Line",kings-gambit-accepted-abbazia-defense-main-line,1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6 5. Bb5+ c6 6. dxc6 bxc6 7. Bc4 Nd5,
C36,King's Gambit Accepted: Modern Defense,kings-gambit-accepted-modern-defense,1. e4 e5 2. f4 exf4 3. Nf3 d5,
C36,King's Gambit Accepted: Modern Defense,kings-gambit-accepted-modern-defense,1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5,
C37,King's Gambit Accepted: Australian Gambit,kings-gambit-accepted-australian-gambit,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. h4,
C37,King's Gambit Accepted: Blachly Gambit,kings-gambit-accepted-blachly-gambit,1. e4 e5 2. f4 exf4 3. Nf3 Nc6 4. Bc4 g5,
C37,King's Gambit Accepted: Double Muzio Gambit,kings-gambit-accepted-double-muzio-gambit,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. e5 Qxe5 8. Bxf7+,
C37,"King's Gambit Accepted: Double Muzio Gambit, Baldwin Gambit",kings-gambit-accepted-double-muzio-gambit-baldwin-gambit,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Nc3 Qd4+ 8. Kh1 Qxc4 9. Nd5,
